Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price,Total_Cost
7377,27.0,16.0,1.0,2021-03-03,116432.6776,106400.0
7378,72.0,10.0,18.0,2022-07-21,91669.52591,1523200.0
7379,34.0,4.0,4.0,2024-02-26,123586.5858,492800.0
7382,22.0,13.0,2.0,2022-06-17,187356.3757,196000.0
7384,71.0,6.0,16.0,2024-03-15,182942.3341,2867200.0
7386,27.0,14.0,14.0,2023-04-12,119682.4587,1932000.0
7388,41.0,6.0,16.0,2021-10-31,191189.7762,2688000.0
7390,51.0,8.0,19.0,2023-04-02,153933.7613,2872800.0
7395,8.0,19.0,15.0,2022-03-01,88879.28438,1523200.0
7396,70.0,6.0,1.0,2021-03-26,183276.6993,3225600.0
7398,55.0,13.0,8.0,2021-02-23,197523.4879,1764000.0
7402,29.0,13.0,11.0,2021-07-17,195931.1135,2156000.0
7403,51.0,4.0,19.0,2023-05-30,129505.2612,2217600.0
7404,5.0,8.0,18.0,2024-09-10,138384.259,2872800.0
7405,82.0,6.0,18.0,2021-09-04,173565.7498,3225600.0
7406,1.0,8.0,1.0,2024-04-05,156877.8033,756000.0
7407,51.0,15.0,13.0,2021-06-26,109573.8623,1209600.0
7409,71.0,1.0,14.0,2022-07-27,136080.4961,2100000.0
7410,89.0,16.0,21.0,2022-12-11,105733.7713,2128000.0
7411,13.0,4.0,2.0,2021-01-29,127738.7705,255477.54
7415,48.0,16.0,1.0,2024-03-28,106400.0,106400.0
7416,52.0,15.0,7.0,2024-03-10,107127.1513,806400.0
7420,28.0,18.0,14.0,2020-12-12,141517.1301,2016000.0
7421,78.0,16.0,14.0,2021-07-17,96598.01101,1383200.0
7424,51.0,14.0,5.0,2024-08-02,117330.3388,515200.0
7426,63.0,4.0,18.0,2023-12-02,122485.8062,2217600.0
7430,62.0,13.0,18.0,2024-07-04,210399.6752,3724000.0
7432,78.0,6.0,1.0,2024-03-10,179595.6773,1792000.0
7433,68.0,18.0,4.0,2023-09-29,141063.8752,537600.0
7435,28.0,6.0,3.0,2022-04-28,179891.9196,716800.0
7437,51.0,18.0,11.0,2023-02-02,130417.7795,1344000.0
7438,6.0,19.0,14.0,2021-12-03,89548.10879,1332800.0
7439,80.0,2.0,10.0,2022-02-24,173833.2598,1512000.0
7442,94.0,8.0,7.0,2022-04-30,151200.0,1209600.0
7444,97.0,14.0,13.0,2022-03-25,125375.5825,1545600.0
7448,88.0,6.0,7.0,2022-07-29,179200.0,1254400.0
7449,99.0,8.0,12.0,2021-11-08,164978.6869,1814400.0
7451,54.0,2.0,2.0,2021-05-21,168000.0,168000.0
7453,38.0,3.0,1.0,2023-05-27,102586.0808,504000.0
7455,91.0,16.0,1.0,2024-06-29,104382.1835,212800.0
7459,76.0,9.0,4.0,2023-05-03,117012.7222,336000.0
7463,14.0,14.0,5.0,2024-02-18,120635.8884,772800.0
7465,13.0,7.0,13.0,2020-11-16,148161.3883,1926098.05
7466,61.0,20.0,2.0,2022-11-29,219428.5734,448000.0
7467,80.0,5.0,2.0,2023-07-02,89277.52445,168000.0
7469,72.0,14.0,7.0,2023-03-26,126403.5337,901600.0
7471,25.0,10.0,14.0,2021-02-05,89600.0,1254400.0
7472,81.0,18.0,12.0,2022-05-14,146632.4688,1612800.0
7473,2.0,8.0,1.0,2023-10-06,159402.3368,2570400.0
7474,32.0,11.0,1.0,2021-07-02,150488.9072,150488.91
7476,77.0,17.0,2.0,2023-06-01,167784.6561,335569.31
7477,40.0,2.0,8.0,2023-03-30,166179.6347,1512000.0
7478,2.0,20.0,1.0,2021-10-06,234810.4055,224000.0
7481,93.0,7.0,6.0,2024-03-29,158241.4607,907200.0
7483,80.0,8.0,12.0,2023-09-20,139767.4387,1965600.0
7484,27.0,1.0,4.0,2023-03-21,152073.0056,608292.02
7485,3.0,18.0,12.0,2023-07-01,140742.6826,1747200.0
7488,21.0,3.0,1.0,2024-03-05,103326.0043,1108800.0
7493,35.0,1.0,5.0,2023-12-05,135106.8092,840000.0
7494,11.0,20.0,4.0,2021-12-16,231216.8961,896000.0
7495,9.0,18.0,11.0,2024-08-26,127116.1661,1344000.0
7496,97.0,4.0,15.0,2024-09-11,126253.6469,1848000.0
7498,74.0,10.0,13.0,2023-09-03,84058.73869,1075200.0
7500,31.0,20.0,16.0,2020-11-05,208813.6877,3808000.0
7501,92.0,3.0,13.0,2024-01-03,106583.494,1310400.0
7503,21.0,5.0,14.0,2021-11-23,79812.07367,1117369.03
7504,37.0,1.0,4.0,2024-01-04,138125.3581,700000.0
7505,20.0,16.0,14.0,2022-01-31,104090.0047,1457260.07
7506,13.0,12.0,12.0,2024-02-05,90163.3855,924000.0
7507,21.0,16.0,14.0,2022-04-05,113271.9229,1489600.0
7511,6.0,9.0,18.0,2023-07-20,107511.6591,1935209.86
7512,69.0,16.0,12.0,2023-06-01,101214.8296,1383200.0
7514,2.0,19.0,12.0,2022-10-18,89873.43797,1237600.0
7517,78.0,11.0,9.0,2021-04-22,169669.3406,1411200.0
7520,87.0,2.0,1.0,2020-04-12,177259.4423,840000.0
7521,74.0,5.0,19.0,2022-09-10,76328.85305,1680000.0
7522,10.0,2.0,5.0,2022-10-23,181455.9631,840000.0
7527,11.0,4.0,11.0,2020-11-28,131675.9219,1478400.0
7530,29.0,15.0,14.0,2022-03-10,96299.7315,1310400.0
7531,81.0,19.0,3.0,2021-08-02,95200.0,285600.0
7533,75.0,12.0,1.0,2023-08-04,84150.41491,252000.0
7534,27.0,16.0,15.0,2023-06-16,100431.4645,1702400.0
7537,81.0,12.0,12.0,2023-07-13,81459.55017,1008000.0
7538,16.0,14.0,6.0,2021-06-24,126170.8712,644000.0
7539,22.0,7.0,20.0,2023-08-29,138974.3674,2872800.0
7544,1.0,15.0,11.0,2021-07-28,92449.74192,1209600.0
7548,96.0,12.0,13.0,2022-04-16,76083.16365,989081.13
7550,59.0,18.0,11.0,2023-02-21,134400.0,1478400.0
7551,67.0,14.0,15.0,2022-04-17,117952.1245,1803200.0
7552,98.0,12.0,8.0,2021-02-02,85423.56708,672000.0
7556,27.0,14.0,2.0,2024-02-28,128342.9627,386400.0
7558,23.0,6.0,19.0,2024-07-07,194062.8324,3584000.0
7559,65.0,17.0,17.0,2022-12-06,162012.4158,2856000.0
7560,65.0,14.0,18.0,2023-04-06,141663.8489,2549949.28
7561,62.0,17.0,1.0,2024-10-24,168830.8814,840000.0
7562,12.0,9.0,17.0,2022-05-31,117236.7663,1904000.0
7563,38.0,1.0,20.0,2024-04-06,131580.8671,2800000.0
7564,77.0,16.0,11.0,2021-12-18,98455.92631,1064000.0
7566,56.0,12.0,19.0,2023-05-02,91779.29753,1680000.0
7568,52.0,3.0,4.0,2021-05-23,105661.7807,403200.0
7570,47.0,14.0,11.0,2023-04-12,125799.388,1288000.0
7572,60.0,6.0,5.0,2021-10-13,192318.6993,896000.0
7576,25.0,9.0,14.0,2024-01-12,115955.3298,1680000.0
7577,45.0,4.0,13.0,2021-01-07,128331.1562,1668305.03
7583,29.0,15.0,17.0,2023-07-27,103849.7065,1713600.0
7584,53.0,16.0,4.0,2024-10-10,100784.2529,319200.0
7587,55.0,9.0,7.0,2022-09-12,105383.7467,896000.0
7591,68.0,11.0,3.0,2024-07-09,161810.6346,627200.0
7592,75.0,19.0,14.0,2024-02-25,92873.61861,1428000.0
7594,64.0,7.0,1.0,2024-03-02,158247.5455,302400.0
7595,20.0,17.0,3.0,2023-11-08,155255.6707,504000.0
7596,92.0,13.0,5.0,2023-10-12,202589.3005,1176000.0
7605,6.0,10.0,3.0,2021-05-03,89106.81544,179200.0
7606,43.0,12.0,14.0,2024-05-02,91807.03699,1092000.0
7607,10.0,7.0,9.0,2022-08-05,149104.2195,1360800.0
7608,65.0,17.0,16.0,2021-03-09,157697.4425,2520000.0
7609,69.0,16.0,11.0,2022-01-12,116333.1345,1064000.0
7611,18.0,13.0,19.0,2024-03-23,185344.0001,3724000.0
7612,65.0,2.0,3.0,2021-03-26,168416.136,504000.0
7613,71.0,3.0,11.0,2020-04-12,98239.88396,1008000.0
7614,73.0,5.0,4.0,2023-06-09,87688.4402,420000.0
7615,35.0,12.0,15.0,2020-11-17,81142.88314,1176000.0
7616,70.0,16.0,3.0,2022-10-09,98884.75026,319200.0
7618,76.0,17.0,15.0,2022-11-27,180480.9532,2707214.3
7620,74.0,13.0,14.0,2024-08-16,202259.1049,2548000.0
7621,50.0,2.0,0.0,2023-10-27,171200.4805,168000.0
7622,49.0,1.0,19.0,2021-09-03,134711.2506,2660000.0
7624,7.0,5.0,13.0,2022-08-07,84259.22592,1176000.0
7626,49.0,13.0,9.0,2021-02-19,211237.5593,1960000.0
7627,25.0,19.0,7.0,2023-04-19,97936.82593,761600.0
7631,66.0,14.0,16.0,2021-01-08,124221.6211,1932000.0
7632,41.0,7.0,7.0,2022-07-03,140991.3521,1209600.0
7635,89.0,16.0,9.0,2024-08-07,98759.70772,957600.0
7638,41.0,7.0,6.0,2020-11-12,155450.3,756000.0
7639,33.0,13.0,8.0,2020-12-25,213704.0035,1372000.0
7640,6.0,6.0,5.0,2021-01-03,179200.0,716800.0
7642,6.0,16.0,16.0,2023-01-25,99597.18875,1596000.0
7645,10.0,6.0,4.0,2024-08-11,170046.3744,680185.5
7646,76.0,10.0,11.0,2023-09-05,82592.67445,896000.0
7647,67.0,1.0,3.0,2023-12-20,132533.7353,420000.0
7649,41.0,15.0,17.0,2024-05-01,95639.25182,1713600.0
7651,28.0,15.0,12.0,2024-05-05,92093.04643,1108800.0
7653,53.0,12.0,12.0,2024-02-12,79074.58063,1092000.0
7654,2.0,7.0,16.0,2021-10-05,146329.2975,2268000.0
7656,44.0,17.0,20.0,2021-10-25,181507.505,3360000.0
7660,48.0,4.0,15.0,2023-12-04,120679.1077,1724800.0
7662,19.0,4.0,1.0,2023-04-08,133982.5027,985600.0
7664,83.0,17.0,20.0,2021-02-01,173715.7586,3360000.0
7666,20.0,10.0,10.0,2023-04-04,88206.57287,896000.0
7667,95.0,3.0,1.0,2023-08-17,100280.7332,100800.0
7671,20.0,19.0,13.0,2021-09-23,98947.31172,1332800.0
7672,6.0,19.0,16.0,2023-09-03,100360.7539,1618400.0
7673,16.0,7.0,7.0,2023-12-17,158290.8424,907200.0
7678,46.0,14.0,3.0,2023-07-06,128800.0,515200.0
7679,89.0,9.0,17.0,2023-12-19,109094.0451,2016000.0
7680,53.0,11.0,18.0,2022-01-13,164829.7427,2822400.0
7684,63.0,18.0,11.0,2024-05-07,142257.1497,1478400.0
7688,89.0,6.0,19.0,2021-08-06,163200.9544,3225600.0
7690,21.0,14.0,5.0,2021-12-09,122665.7476,515200.0
7692,1.0,4.0,9.0,2022-06-16,127893.0821,1151037.74
7693,65.0,9.0,1.0,2024-10-25,104589.2144,104589.21
7695,3.0,14.0,14.0,2021-11-08,128800.0,1803200.0
7698,69.0,1.0,1.0,2022-01-22,140000.0,140000.0
7700,37.0,16.0,1.0,2024-02-14,99811.2235,319200.0
7701,95.0,12.0,1.0,2022-09-24,81326.14556,81326.15
7703,71.0,13.0,1.0,2024-05-11,183415.3447,196000.0
7705,65.0,20.0,18.0,2023-02-12,230510.0633,3808000.0
7707,19.0,9.0,17.0,2024-10-28,122681.5787,2016000.0
7708,72.0,6.0,1.0,2023-07-11,184105.5192,184105.52
7709,92.0,13.0,19.0,2024-07-05,176573.1521,3920000.0
7712,12.0,2.0,2.0,2021-03-20,158637.232,168000.0
7714,5.0,4.0,17.0,2023-02-24,116450.84,2094400.0
7716,67.0,20.0,20.0,2022-08-29,208856.7622,4256000.0
7717,69.0,2.0,8.0,2021-11-29,162120.7351,1512000.0
7718,40.0,9.0,1.0,2021-04-09,106087.8425,336000.0
7719,26.0,15.0,4.0,2024-04-09,103561.9383,403200.0
7720,50.0,3.0,1.0,2023-05-26,106375.9022,100800.0
7722,92.0,19.0,3.0,2023-01-02,94465.4727,190400.0
7725,81.0,8.0,15.0,2024-09-21,163071.4738,2419200.0
7726,35.0,5.0,17.0,2022-01-26,77152.37915,1512000.0
7728,61.0,15.0,5.0,2023-11-07,105776.9274,504000.0
7729,100.0,3.0,1.0,2022-11-11,108409.32,1915200.0
7732,81.0,4.0,12.0,2023-10-05,123200.0,1478400.0
7733,18.0,15.0,1.0,2020-10-11,94831.04909,1612800.0
7734,81.0,12.0,10.0,2023-02-26,82462.8322,840000.0
7735,89.0,20.0,14.0,2024-03-03,241297.963,2912000.0
7737,75.0,16.0,20.0,2024-08-30,115346.2914,2128000.0
7738,13.0,16.0,15.0,2023-03-27,116696.5483,1702400.0
7741,85.0,2.0,5.0,2021-01-12,182380.3113,672000.0
7744,54.0,7.0,4.0,2023-02-07,159262.5318,756000.0
7748,84.0,10.0,12.0,2022-09-15,84905.87073,1164800.0
7750,19.0,10.0,6.0,2021-01-27,83003.88964,498023.34
7751,95.0,6.0,4.0,2023-02-22,188141.9186,716800.0
7754,66.0,15.0,12.0,2022-07-02,91400.90402,1108800.0
7760,16.0,13.0,6.0,2024-06-27,197454.0266,980000.0
7764,32.0,17.0,17.0,2023-01-31,165209.5315,2688000.0
7766,48.0,18.0,10.0,2023-03-26,147807.5223,1478400.0
7767,79.0,10.0,7.0,2024-03-29,80750.35692,537600.0
7768,25.0,2.0,17.0,2024-07-31,161125.7362,3024000.0
7770,24.0,10.0,9.0,2024-04-05,88224.85065,896000.0
7771,29.0,20.0,20.0,2020-12-20,224000.0,4480000.0
7775,65.0,2.0,16.0,2023-03-17,167230.2172,2520000.0
7776,61.0,16.0,12.0,2021-05-09,108072.4227,1170400.0
7777,34.0,16.0,19.0,2022-12-31,110229.1817,2128000.0
7779,98.0,13.0,2.0,2023-12-28,214897.6612,196000.0
7780,88.0,18.0,4.0,2022-10-07,138427.799,403200.0
7785,44.0,18.0,20.0,2022-12-28,126844.7087,2553600.0
7787,14.0,18.0,6.0,2023-02-26,128512.9519,672000.0
7788,33.0,1.0,13.0,2024-07-29,133270.8626,1680000.0
7789,37.0,4.0,6.0,2023-02-24,119757.6475,862400.0
7793,4.0,13.0,15.0,2023-07-20,186641.8424,2799627.64
7796,25.0,1.0,1.0,2022-09-01,144396.908,420000.0
7799,51.0,6.0,14.0,2024-04-21,188605.1985,2688000.0
7800,17.0,5.0,18.0,2023-04-28,76314.14603,1373654.63
7801,4.0,2.0,6.0,2023-07-28,180675.6384,840000.0
7808,56.0,4.0,1.0,2022-05-02,125415.0326,1232000.0
7811,12.0,7.0,3.0,2023-01-26,148792.4328,453600.0
7813,89.0,9.0,3.0,2022-07-17,104878.9053,224000.0
7814,4.0,6.0,3.0,2023-03-04,194042.091,537600.0
7815,45.0,14.0,11.0,2024-05-02,128800.0,1288000.0
7817,33.0,10.0,2.0,2022-09-04,85371.48199,268800.0
7818,1.0,7.0,19.0,2022-07-24,155002.256,3024000.0
7824,100.0,3.0,14.0,2024-03-14,93857.8205,1411200.0
7825,8.0,20.0,5.0,2022-10-07,231125.5495,1120000.0
7826,81.0,8.0,12.0,2024-06-19,151200.0,1663200.0
7827,40.0,13.0,5.0,2023-05-09,195721.1096,1176000.0
7828,50.0,9.0,16.0,2020-11-10,107656.6706,1792000.0
7831,25.0,4.0,1.0,2023-09-12,113390.9493,1971200.0
7832,72.0,17.0,3.0,2024-04-10,158665.4095,672000.0
7834,48.0,5.0,17.0,2021-04-25,78701.33825,1344000.0
7835,49.0,9.0,3.0,2024-04-17,118813.6546,336000.0
7837,90.0,8.0,13.0,2021-10-14,136546.6266,1814400.0
7838,8.0,11.0,19.0,2024-09-07,159469.9299,3136000.0
7840,7.0,8.0,7.0,2021-07-01,145879.7768,1058400.0
7841,8.0,4.0,1.0,2021-12-23,134748.7327,246400.0
7843,63.0,2.0,10.0,2023-04-20,174941.0136,1749410.14
7844,23.0,19.0,18.0,2021-12-15,95200.0,1618400.0
7845,13.0,8.0,13.0,2021-08-11,157307.7534,2116800.0
7846,100.0,3.0,13.0,2021-06-05,98738.64418,1310400.0
7848,54.0,17.0,16.0,2022-05-04,154511.0823,2688000.0
7852,96.0,13.0,0.0,2021-03-22,187874.4232,196000.0
7857,98.0,18.0,11.0,2020-11-05,127665.8573,1344000.0
7858,17.0,15.0,19.0,2021-06-05,107567.8651,2016000.0
7859,99.0,14.0,11.0,2022-12-11,131990.4932,1416800.0
7862,42.0,7.0,4.0,2024-06-13,137340.5072,453600.0
7865,6.0,16.0,7.0,2022-06-03,108668.7594,638400.0
7866,27.0,9.0,10.0,2022-05-12,121643.8573,1232000.0
7867,63.0,12.0,14.0,2024-05-28,77192.27253,1092000.0
7868,55.0,2.0,11.0,2024-06-09,162603.8152,1680000.0
7869,83.0,15.0,9.0,2024-06-26,104399.547,1008000.0
7873,96.0,12.0,3.0,2023-08-28,79201.61517,336000.0
7875,45.0,10.0,3.0,2021-07-05,96156.48489,179200.0
7878,84.0,9.0,6.0,2021-01-05,103233.7674,784000.0
7881,81.0,17.0,15.0,2021-01-31,176000.2566,2352000.0
7883,65.0,17.0,18.0,2022-06-09,171090.1356,3024000.0
7884,83.0,11.0,9.0,2022-08-02,160164.4752,1254400.0
7885,67.0,9.0,8.0,2024-08-06,121329.8425,896000.0
7886,47.0,3.0,8.0,2021-10-24,110130.6059,907200.0
7889,23.0,9.0,0.0,2021-12-13,103862.7328,112000.0
7892,31.0,15.0,10.0,2024-08-26,110292.1197,1102921.2
7896,7.0,14.0,9.0,2023-09-22,125968.6882,1159200.0
7897,25.0,11.0,17.0,2022-05-31,166719.7156,2822400.0
7899,76.0,15.0,18.0,2023-07-13,109154.9626,1814400.0
7900,31.0,2.0,7.0,2024-07-02,175321.4295,1176000.0
7904,64.0,6.0,13.0,2022-01-15,167788.8777,2329600.0
7905,2.0,19.0,12.0,2023-11-21,98738.6734,1237600.0
7908,10.0,11.0,10.0,2022-01-27,156800.0,1568000.0
7912,52.0,13.0,1.0,2023-06-26,214583.9852,392000.0
7913,22.0,19.0,16.0,2024-03-19,103581.6998,1523200.0
7915,78.0,14.0,15.0,2023-11-13,136755.9291,1803200.0
7919,76.0,1.0,1.0,2024-09-22,132458.2696,2800000.0
7920,76.0,17.0,21.0,2023-07-28,161035.2901,3360000.0
7921,73.0,4.0,11.0,2023-12-04,118122.4561,1478400.0
7926,60.0,3.0,10.0,2022-07-29,100800.0,907200.0
7929,68.0,11.0,19.0,2024-06-18,167524.6515,2822400.0
7930,74.0,11.0,2.0,2022-07-25,146721.7404,313600.0
7931,88.0,3.0,1.0,2023-12-08,98092.82565,1008000.0
7933,27.0,20.0,17.0,2023-09-15,232494.4308,3808000.0
7934,17.0,20.0,16.0,2022-01-06,226802.5851,3808000.0
7935,50.0,4.0,13.0,2022-02-09,123200.0,1601600.0
7939,69.0,5.0,4.0,2022-06-21,80990.0707,336000.0
7940,83.0,8.0,7.0,2021-02-25,141747.9034,1209600.0
7941,21.0,7.0,1.0,2020-10-29,154678.3319,2872800.0
7942,46.0,1.0,6.0,2022-10-04,140000.0,840000.0
7943,55.0,18.0,12.0,2022-01-04,144499.6333,1478400.0
7944,98.0,20.0,1.0,2024-06-17,236148.1203,672000.0
7946,69.0,6.0,14.0,2022-05-04,179162.3992,2329600.0
7947,90.0,18.0,6.0,2022-05-28,143365.8667,672000.0
7949,76.0,1.0,11.0,2022-05-07,128312.2448,1540000.0
7950,81.0,9.0,12.0,2023-07-27,120830.0296,1456000.0
7952,77.0,2.0,18.0,2023-06-14,177884.818,3192000.0
7953,10.0,7.0,2.0,2020-07-11,142759.4048,302400.0
7954,10.0,9.0,1.0,2020-12-11,111397.1726,224000.0
7957,4.0,2.0,20.0,2024-01-14,153136.5184,3192000.0
7960,67.0,19.0,3.0,2021-12-01,95200.0,285600.0
7963,49.0,18.0,20.0,2022-07-08,145258.9425,2553600.0
7966,14.0,5.0,19.0,2022-01-09,80048.78814,1512000.0
7971,39.0,10.0,14.0,2023-09-14,89600.0,1164800.0
7972,92.0,6.0,1.0,2021-12-02,183872.5446,183872.54
7974,82.0,17.0,18.0,2024-03-14,184139.3067,3024000.0
7978,98.0,2.0,9.0,2022-08-03,168000.0,1344000.0
7981,68.0,6.0,17.0,2021-07-22,187375.3534,3225600.0
7988,8.0,10.0,9.0,2021-10-23,83288.35045,806400.0
7995,49.0,3.0,1.0,2022-03-21,91670.37874,100800.0
7996,2.0,20.0,11.0,2023-10-26,245092.9876,2464000.0
7997,39.0,3.0,8.0,2022-10-11,91111.73208,806400.0
8000,16.0,15.0,12.0,2022-07-15,106703.3595,1209600.0
8002,5.0,17.0,0.0,2024-04-12,179131.7875,168000.0
8010,65.0,20.0,0.0,2021-06-19,224000.0,224000.0
8014,73.0,12.0,10.0,2021-04-16,84000.0,840000.0
8017,79.0,20.0,3.0,2024-05-13,221482.2113,448000.0
8023,87.0,7.0,10.0,2022-10-22,158573.6399,1585736.4
8026,22.0,16.0,10.0,2024-02-07,99899.90784,957600.0
8027,44.0,14.0,7.0,2021-08-18,123683.0948,772800.0
8029,96.0,17.0,6.0,2023-12-02,182299.6861,1176000.0
8030,84.0,20.0,21.0,2023-09-24,227780.7531,4480000.0
8031,22.0,1.0,12.0,2021-09-24,141506.3127,1820000.0
8033,68.0,6.0,3.0,2021-10-29,166482.0333,358400.0
8035,85.0,2.0,9.0,2021-04-06,158148.7646,1423338.88
8040,21.0,11.0,18.0,2023-04-14,165453.8293,2665600.0
8042,46.0,2.0,4.0,2021-07-18,156547.4185,672000.0
8047,33.0,9.0,17.0,2023-11-21,116363.7493,1792000.0
8051,31.0,9.0,15.0,2021-03-12,112000.0,1792000.0
8053,39.0,12.0,18.0,2022-11-11,79940.35154,1512000.0
8054,40.0,12.0,18.0,2023-05-06,84000.0,1512000.0
8055,61.0,7.0,19.0,2023-10-07,161216.7421,2721600.0
8056,94.0,19.0,15.0,2024-01-17,89898.12112,1523200.0
8061,90.0,3.0,4.0,2022-05-25,109790.8356,504000.0
8066,57.0,12.0,19.0,2024-09-20,78999.85109,1512000.0
8068,32.0,4.0,10.0,2020-12-16,117715.9245,1108800.0
8069,44.0,11.0,19.0,2022-05-28,147463.2429,2979200.0
8070,91.0,20.0,5.0,2023-01-28,239319.8778,1344000.0
8071,9.0,3.0,1.0,2022-08-14,94515.55014,604800.0
8074,1.0,7.0,11.0,2021-06-11,151200.0,1814400.0
8077,50.0,7.0,19.0,2024-04-05,141437.0484,2872800.0
8078,28.0,11.0,1.0,2024-05-01,166583.7944,1724800.0
8081,26.0,16.0,1.0,2024-09-17,99588.50868,425600.0
8083,62.0,13.0,14.0,2024-04-01,186099.7343,2940000.0
8087,28.0,8.0,11.0,2022-10-05,151703.7086,1814400.0
8088,55.0,19.0,13.0,2023-08-11,91502.93245,1142400.0
8089,93.0,3.0,15.0,2023-08-24,107766.8015,1512000.0
8090,26.0,2.0,8.0,2023-04-03,154902.0342,1344000.0
8093,48.0,7.0,1.0,2021-06-12,150496.8081,151200.0
8094,26.0,2.0,1.0,2023-01-23,164534.4696,3360000.0
8095,65.0,11.0,6.0,2022-04-08,149486.1362,896916.82
8099,50.0,6.0,16.0,2021-01-02,166418.6616,2688000.0
8102,42.0,6.0,16.0,2024-09-02,194494.3219,2867200.0
8104,99.0,12.0,4.0,2020-12-10,83047.5053,252000.0
8108,27.0,1.0,9.0,2024-03-10,132915.2361,1196237.12
8109,19.0,15.0,5.0,2023-10-10,95075.20552,403200.0
8110,29.0,17.0,15.0,2023-06-13,182180.8683,2520000.0
8112,63.0,2.0,13.0,2023-09-24,166316.3734,2184000.0
8113,14.0,16.0,17.0,2021-10-07,112375.158,1808800.0
8121,10.0,3.0,14.0,2022-04-30,107208.476,1411200.0
8122,12.0,6.0,6.0,2022-01-01,179200.0,1254400.0
8123,64.0,9.0,6.0,2022-10-02,112000.0,784000.0
8127,50.0,11.0,9.0,2023-07-09,164757.6172,1411200.0
8128,51.0,17.0,12.0,2022-02-02,156663.9854,1848000.0
8132,47.0,9.0,13.0,2021-11-05,117595.5003,1344000.0
8133,56.0,8.0,12.0,2024-09-01,151200.0,1965600.0
8134,30.0,4.0,10.0,2022-12-23,135108.4695,1108800.0
8135,45.0,17.0,16.0,2022-09-27,160195.7438,2856000.0
8137,73.0,20.0,2.0,2022-09-20,205231.9161,672000.0
8138,67.0,7.0,13.0,2021-12-04,162789.0634,1814400.0
8139,27.0,3.0,11.0,2023-02-07,99011.96948,1008000.0
8140,76.0,1.0,9.0,2022-02-02,153513.8352,1260000.0
8143,28.0,9.0,14.0,2020-12-17,107352.1645,1456000.0
8145,33.0,5.0,10.0,2021-04-03,92034.21843,924000.0
8146,87.0,16.0,1.0,2022-10-15,116617.4866,319200.0
8147,34.0,16.0,1.0,2024-03-08,100404.9725,1489600.0
8148,81.0,13.0,11.0,2023-06-12,178096.4605,1960000.0
8149,59.0,19.0,20.0,2021-01-13,95200.0,1808800.0
8151,46.0,18.0,5.0,2021-07-18,146622.1009,806400.0
8154,85.0,20.0,8.0,2021-03-13,207311.4997,1568000.0
8155,48.0,5.0,7.0,2022-09-04,79282.84544,504000.0
8158,77.0,5.0,9.0,2023-10-17,85782.64681,756000.0
8160,76.0,5.0,19.0,2024-10-02,89643.82609,1680000.0
8161,9.0,14.0,14.0,2024-07-09,124671.1133,1674400.0
8162,67.0,13.0,2.0,2021-01-03,212080.3024,196000.0
8163,15.0,17.0,12.0,2023-04-09,153139.9526,2016000.0
8164,54.0,7.0,19.0,2022-06-24,144200.9822,3024000.0
8166,2.0,15.0,4.0,2021-11-12,100800.0,504000.0
8168,50.0,19.0,18.0,2023-03-27,97975.24978,1713600.0
8172,10.0,16.0,17.0,2022-05-01,114202.4244,1808800.0
8173,17.0,3.0,1.0,2023-09-08,97503.78131,100800.0
8174,66.0,18.0,1.0,2023-02-08,137160.0807,1209600.0
8175,94.0,6.0,20.0,2024-09-06,185769.8837,3584000.0
8176,77.0,6.0,7.0,2023-04-13,179200.0,1254400.0
8178,85.0,11.0,9.0,2022-08-19,145709.733,1411200.0
8181,30.0,6.0,21.0,2023-08-22,179962.2904,3584000.0
8182,17.0,3.0,10.0,2021-04-08,93425.55113,1108800.0
8183,78.0,4.0,12.0,2022-07-03,123200.0,1478400.0
8185,65.0,11.0,12.0,2021-12-15,162826.628,1724800.0
8186,64.0,2.0,10.0,2022-05-05,176846.446,1768464.46
8187,14.0,3.0,12.0,2022-01-03,102591.5481,1231098.58
8188,55.0,9.0,3.0,2022-02-11,110371.605,224000.0
8191,17.0,11.0,19.0,2021-04-21,163600.2031,3136000.0
8192,7.0,17.0,21.0,2023-05-11,175149.5471,3360000.0
8193,79.0,7.0,2.0,2024-04-07,137473.6119,151200.0
8198,79.0,14.0,20.0,2021-07-08,117162.4029,2576000.0
8200,58.0,3.0,19.0,2022-11-19,96320.14949,2016000.0
8202,78.0,16.0,3.0,2023-12-05,110481.7846,425600.0
8206,26.0,2.0,10.0,2024-09-08,160228.0805,1848000.0
8209,67.0,8.0,2.0,2024-05-20,160164.4052,151200.0
8211,97.0,17.0,16.0,2022-04-10,162490.3642,2688000.0
8214,34.0,4.0,20.0,2020-11-11,118095.2091,2464000.0
8216,49.0,12.0,2.0,2024-04-11,84822.8854,252000.0
8218,14.0,18.0,12.0,2024-04-28,121514.414,1458172.97
8220,78.0,19.0,11.0,2022-10-12,100886.3615,1047200.0
8223,13.0,3.0,13.0,2021-06-11,100262.854,1411200.0
8224,48.0,1.0,1.0,2021-05-26,140914.5869,2240000.0
8225,25.0,18.0,8.0,2021-07-30,139401.4291,1115211.43
8226,19.0,17.0,11.0,2021-01-13,178123.1873,2016000.0
8227,75.0,20.0,14.0,2020-12-28,224000.0,3136000.0
8233,26.0,11.0,7.0,2024-06-25,149704.3825,1047930.68
8234,85.0,20.0,17.0,2022-01-24,236817.0565,3808000.0
